name,host_name,host_is_superhost,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,accommodates,beds,price,review_scores_rating
Rental unit in Madrid · ★New · Studio · 1 bed · 1 bath,Raul,f,Portazgo,Puente de Vallecas,40.38356,-3.6498,Casa entera,1,1.0,$48.00,
Rental unit in Madrid · ★New · 2 bedrooms · 2 beds · 2 baths,Nomad,f,Hispanoamérica,Chamartín,40.45377240651223,-3.665992208472295,Casa entera,3,2.0,$270.00,
Rental unit in Madrid · ★New · 2 bedrooms · 3 beds · 2 baths,City Top,f,Recoletos,Salamanca,40.4245,-3.68526,Casa entera,4,3.0,$424.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 shared bath,Lucia,f,Amposta,San Blas - Canillejas,40.42712,-3.62127,Habitación privada,2,1.0,$70.00,
Rental unit in Madrid · ★New · 3 bedrooms · 4 beds · 2 baths,Home Club,f,Goya,Salamanca,40.42513652811309,-3.671273705933957,Casa entera,5,4.0,$211.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Elephas,f,Guindalera,Salamanca,40.43848,-3.67487,Casa entera,2,1.0,$100.00,
Rental unit in Madrid · ★New · 2 bedrooms · 3 beds · 2 baths,Home Club,f,Goya,Salamanca,40.42481,-3.67268,Casa entera,4,3.0,$167.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Home Club,f,Goya,Salamanca,40.42541,-3.67088,Casa entera,2,1.0,$130.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,City Top,f,Recoletos,Salamanca,40.4245,-3.68526,Casa entera,4,1.0,$319.00,
Rental unit in Madrid · ★New · 2 bedrooms · 2 beds · 2 baths,Home Club,f,Goya,Salamanca,40.42684347406396,-3.671709925081567,Casa entera,4,2.0,$211.00,
Rental unit in Madrid · ★New · Studio · 2 beds · 1 bath,Santi YNWhere.Com,f,Chopera,Arganzuela,40.39517311247309,-3.69735703638794,Casa entera,4,2.0,$61.00,5.0
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 shared bath,Daniela,f,Abrantes,Carabanchel,40.37777483137136,-3.732945859524533,Habitación privada,1,1.0,$30.00,5.0
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Home Club,f,Goya,Salamanca,40.42463191656901,-3.671100328512192,Casa entera,2,1.0,$130.00,
Rental unit in Madrid · ★New · 2 bedrooms · 2 beds · 1 bath,GuestReady,f,Puerta del Angel,Latina,40.41328008359147,-3.7296079315580735,Casa entera,4,2.0,$130.00,
Home in Madrid · ★New · 1 bedroom · 1 bed · 1.5 shared baths,Alons Trade,f,Puerta del Angel,Latina,40.4099324,-3.7359367,Habitación privada,1,1.0,$29.00,
Rental unit in Madrid · ★New · 3 bedrooms · 5 beds · 2 baths,Marta Y Enrique,t,Embajadores,Centro,40.41091061998482,-3.705580641633524,Casa entera,6,5.0,$212.00,5.0
Rental unit in Madrid · ★New · 2 bedrooms · 2 beds · 2 baths,Home Club,f,Goya,Salamanca,40.42555253634126,-3.67314102607742,Casa entera,3,2.0,$155.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Home Club,f,Goya,Salamanca,40.42699,-3.67301,Casa entera,2,1.0,$130.00,
Rental unit in Madrid · ★New · 1 bedroom · 2 beds · 1.5 baths,Rafael,f,Justicia,Centro,40.42063599999999,-3.7007618,Casa entera,4,2.0,$120.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Home Club,f,Goya,Salamanca,40.4248634247729,-3.6708513263227,Casa entera,2,1.0,$130.00,
Rental unit in Madrid · ★New · 2 bedrooms · 2 beds · 2 baths,Home Club,f,Goya,Salamanca,40.42678840381458,-3.674158573720558,Casa entera,3,2.0,$136.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Home Club,f,Recoletos,Salamanca,40.42609,-3.68699,Casa entera,2,1.0,$99.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Home Club,f,Recoletos,Salamanca,40.42506,-3.68417,Casa entera,2,1.0,$118.00,
Rental unit in Madrid · ★New · 2 bedrooms · 2 beds · 2 baths,Home Club,f,Goya,Salamanca,40.42693700787283,-3.67247350066506,Casa entera,4,2.0,$211.00,
Rental unit in Madrid · ★New · 3 bedrooms · 4 beds · 2 baths,Home Club,f,Goya,Salamanca,40.42525787417104,-3.677196599101597,Casa entera,5,4.0,$174.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Lila,f,Rios Rosas,Chamberí,40.441,-3.6988,Habitación privada,1,1.0,$31.00,
Rental unit in Madrid · ★New · 3 bedrooms · 4 beds · 2 baths,Home Club,f,Recoletos,Salamanca,40.42759,-3.68258,Casa entera,5,4.0,$267.00,
Home in Madrid · ★New · 1 bedroom · 2 beds · 1.5 shared baths,Joao Valentin,f,San Isidro,Carabanchel,40.39416749999999,-3.7391165,Habitación privada,3,2.0,$56.00,
Rental unit in Madrid · ★New · 3 bedrooms · 4 beds · 2 baths,Home Club,f,Goya,Salamanca,40.42714660612732,-3.6735005024771272,Casa entera,6,4.0,$241.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Diogo,f,Palacio,Centro,40.42270862371719,-3.7098333644114767,Habitación privada,3,1.0,$40.00,5.0
Rental unit in Madrid · ★New · 2 bedrooms · 3 beds · 2 baths,Home Club,f,Goya,Salamanca,40.4267490100366,-3.671498153593744,Casa entera,4,3.0,$167.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 3 baths,Angel,f,Lucero,Latina,40.4065965328068,-3.7432514252221183,Habitación privada,2,1.0,$26.00,
Home in Madrid · ★New · 3 bedrooms · 3 beds · 1 bath,Daniela,f,Castilla,Chamartín,40.4782,-3.68524,Casa entera,4,3.0,$75.00,3.0
Rental unit in Madrid · ★New · 2 bedrooms · 2 beds · 2 baths,Home Club,f,Goya,Salamanca,40.42475125831225,-3.67219801929512,Casa entera,3,2.0,$157.00,
Rental unit in Madrid · ★New · 3 bedrooms · 3 beds · 4 baths,Home Club,f,Recoletos,Salamanca,40.42714143558612,-3.681768655356992,Casa entera,5,3.0,$260.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Jose,f,Hispanoamérica,Chamartín,40.456528381118055,-3.682353766750151,Habitación privada,1,1.0,$28.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Home Club,f,Goya,Salamanca,40.42696,-3.67944,Casa entera,2,1.0,$105.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 2 baths,Alan,f,Palacio,Centro,40.41514845678659,-3.708783485999653,Habitación privada,1,1.0,$67.00,
Rental unit in Madrid · ★New · 2 bedrooms · 3 beds · 2 baths,Home Club,f,Goya,Salamanca,40.42515,-3.67988,Casa entera,4,3.0,$161.00,
Home in Madrid · ★New · 1 bedroom · 2 beds · 1.5 shared baths,Joao Valentin,f,San Isidro,Carabanchel,40.39416749999999,-3.7391165,Habitación privada,2,2.0,$40.00,4.0
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 2 baths,Gonzalo,f,Justicia,Centro,40.42012099999999,-3.6977515,Habitación privada,2,1.0,$58.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Mario,f,Sol,Centro,40.41794,-3.70871,Habitación privada,2,1.0,$55.00,
Home in Madrid · ★New · 2 bedrooms · 4 beds · 1.5 baths,Esther,f,Ciudad Jardín,Chamartín,40.44444316198344,-3.676886593103079,Casa entera,4,4.0,$110.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Home,f,Simancas,San Blas - Canillejas,40.43993210139988,-3.623285166281902,Casa entera,2,1.0,$100.00,
Rental unit in Madrid · ★4.40 · 1 bedroom · 1 bed · 3 shared baths,Aaron,,Embajadores,Centro,40.41294505841009,-3.7038897435936886,Habitación privada,2,1.0,$43.00,4.4
Camper/RV in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Christian,f,Vista Alegre,Carabanchel,40.38682931982365,-3.744032916011729,Casa entera,3,1.0,$77.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 shared bath,Jesús F,f,Entrevías,Puente de Vallecas,40.38116,-3.67956,Habitación compartida,3,1.0,$15.00,
Rental unit in Madrid · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,Andrea,f,Pueblo Nuevo,Ciudad Lineal,40.43561,-3.64008,Habitación privada,2,1.0,$35.00,4.8
Rental unit in Madrid · ★New · 3 bedrooms · 4 beds · 2 baths,Elena,f,Valdefuentes,Hortaleza,40.49001201978551,-3.665259198411309,Casa entera,4,4.0,$69.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Martina,f,Universidad,Centro,40.42311295928071,-3.703623160459301,Casa entera,2,1.0,$89.00,
Home in Madrid · ★4.67 · 2 bedrooms · 3 beds · 1 bath,Juan,f,Bellas Vistas,Tetuán,40.4553562,-3.7078736,Casa entera,5,3.0,$75.00,4.67
Rental unit in Madrid · ★5.0 · 1 bedroom · 2 beds · 1 bath,Antonio,f,Puerta del Angel,Latina,40.40821,-3.73204,Casa entera,4,2.0,$68.00,5.0
Rental unit in Madrid · ★5.0 · 3 bedrooms · 6 beds · 1 bath,Joao Valentin,f,San Isidro,Carabanchel,40.39416749999999,-3.7391165,Casa entera,9,6.0,$90.00,5.0
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Mario,f,Sol,Centro,40.4172923905496,-3.706582561571368,Habitación privada,2,1.0,$56.00,5.0
Rental unit in Madrid · ★New · 1 bedroom · 2 beds · 1 bath,David,f,Pueblo Nuevo,Ciudad Lineal,40.43030648765798,-3.6454770571699946,Habitación privada,2,2.0,$26.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Mario,f,Sol,Centro,40.41764,-3.70674,Habitación privada,2,1.0,$56.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Mario,f,Palacio,Centro,40.41945,-3.70807,Habitación privada,2,1.0,$62.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Alvaro,f,Lucero,Latina,40.4044805,-3.7578656,Habitación privada,1,1.0,$50.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1.5 baths,Sofía,f,Bellas Vistas,Tetuán,40.4530676,-3.7064648,Habitación privada,1,1.0,$33.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Pablo,f,Ibiza,Retiro,40.418567281424224,-3.672430985562741,Casa entera,2,1.0,$54.00,4.0
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 shared bath,Roxana Rojas,f,Los Angeles,Villaverde,40.3507176,-3.6992885,Habitación privada,1,1.0,$18.00,5.0
Rental unit in Madrid · ★New · 2 bedrooms · 2 beds · 1 bath,Beatriz,f,Bellas Vistas,Tetuán,40.45078,-3.70839,Casa entera,3,2.0,$107.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 shared bath,Ning,f,Almendrales,Usera,40.37948153226814,-3.6999917570792986,Habitación privada,2,1.0,$24.00,5.0
Home in Madrid · ★New · 11 bedrooms · 20 beds · 2 baths,Mark Gal,f,Fuente del Berro,Salamanca,40.42435,-3.6641,Casa entera,16,20.0,$999.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Maria,f,Embajadores,Centro,40.40784966258128,-3.700637973025551,Habitación privada,2,1.0,$33.00,
Rental unit in Madrid · ★5.0 · 1 bedroom · 1 bed · 2 baths,Marco,f,Cuatro Caminos,Tetuán,40.44988008655331,-3.698208317902218,Habitación privada,1,1.0,$39.00,5.0
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Marco,f,Cuatro Caminos,Tetuán,40.4507117,-3.6991598,Habitación privada,1,1.0,$45.00,5.0
Rental unit in Madrid · ★5.0 · 1 bedroom · 1 bed · 1 private bath,Ana,f,Palacio,Centro,40.41334,-3.70844,Habitación privada,2,1.0,$98.00,5.0
Rental unit in Madrid · ★New · 2 bedrooms · 2 beds · 2 baths,Mercedes,f,Universidad,Centro,40.42534548749492,-3.700928097869141,Casa entera,4,2.0,$126.00,5.0
Loft in Madrid · ★5.0 · 1 bedroom · 1 bed · 1 bath,Sergio,f,Cortes,Centro,40.41143,-3.69281,Casa entera,3,1.0,$116.00,5.0
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,MIT House,f,Prosperidad,Chamartín,40.440156396120805,-3.674896201247327,Casa entera,2,1.0,$83.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Laura,f,San Andrés,Villaverde,40.34701,-3.7099,Habitación privada,1,1.0,$280.00,
Guesthouse in Madrid · ★4.67 · 1 bedroom · 1 bed · 2 shared baths,Alvaro,f,Argüelles,Moncloa - Aravaca,40.42089986469101,-3.7150462344288826,Habitación privada,2,1.0,$38.00,4.67
Rental unit in Madrid · ★4.20 · 2 bedrooms · 4 beds · 2 baths,Sergio,t,Rios Rosas,Chamberí,40.44128329999999,-3.7010569,Casa entera,6,4.0,$129.00,4.2
Rental unit in Madrid · ★3.33 · 1 bedroom · 1 bed · 1 bath,Mercedes,f,Adelfas,Retiro,40.40157,-3.67256,Casa entera,2,1.0,$51.00,3.33
Rental unit in Madrid · ★4.67 · 2 bedrooms · 2 beds · 1.5 baths,Vanrays,f,Sol,Centro,40.4186059581322,-3.701500578549556,Casa entera,4,2.0,$150.00,4.67
Rental unit in Madrid · ★New · 1 bedroom · 2 beds · 1 bath,Camila,f,Ventas,Ciudad Lineal,40.42862363437131,-3.6489823662428695,Casa entera,4,2.0,$67.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Gestion Y Servicios Inmobiliarios,f,Sol,Centro,40.41541050322469,-3.7054531754962414,Casa entera,2,1.0,$178.00,
Rental unit in Madrid · ★New · 1 bedroom · 2 beds · 1 bath,Elisa,f,Goya,Salamanca,40.42684631615905,-3.673466157928281,Casa entera,3,2.0,$73.00,5.0
Rental unit in Madrid · ★5.0 · Studio · 1 bed · 1 bath,Alexander,f,Cortes,Centro,40.4159034,-3.6955958,Casa entera,1,1.0,$63.00,5.0
Rental unit in Madrid · ★New · 2 bedrooms · 2 beds · 2 baths,Jorge,f,Universidad,Centro,40.420695773433216,-3.70485814957961,Casa entera,4,2.0,$200.00,
Rental unit in Madrid · ★New · 1 bedroom · 3 beds · 1 bath,Ukio,f,Goya,Salamanca,40.42624,-3.67432,Casa entera,3,3.0,$153.00,
casa particular in Madrid · ★New · 1 bedroom · 1 bed · 2 shared baths,Eduardo,f,Embajadores,Centro,40.40958791703473,-3.7068724243383326,Habitación privada,2,1.0,$66.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Inmobiliaria,f,Berruguete,Tetuán,40.4568846,-3.7047832,Casa entera,4,1.0,$91.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Jm,t,Prosperidad,Chamartín,40.43986,-3.67681,Casa entera,2,1.0,$92.00,
Rental unit in Madrid · ★New · 1 bedroom · 2 beds · 1 bath,YiXiang,f,San Fermín,Usera,40.37049,-3.69415,Casa entera,2,2.0,$57.00,5.0
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Gonzalo,f,Puerta del Angel,Latina,40.4111919,-3.7315887,Casa entera,2,1.0,$90.00,5.0
Rental unit in Madrid · ★New · 3 bedrooms · 7 beds · 2 baths,Jesus Y Gaby,f,San Cristobal,Villaverde,40.34196295227163,-3.6860970039607417,Casa entera,11,7.0,$129.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Gonzalo,f,Puerta del Angel,Latina,40.4111919,-3.7315887,Casa entera,2,1.0,$90.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Rosalba,f,Lista,Salamanca,40.4290721,-3.6733959,Habitación privada,1,1.0,$36.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 2 baths,Gonzalo,f,Justicia,Centro,40.42012099999999,-3.6977515,Habitación privada,2,1.0,$58.00,
Rental unit in Madrid · ★New · Studio · 1 bed · 1 bath,My Mad Madrid,f,Moscardó,Usera,40.39284,-3.70289,Casa entera,4,1.0,$79.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Arantxa,f,Embajadores,Centro,40.40896,-3.70396,Casa entera,2,1.0,$49.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 2 baths,Gonzalo,f,Justicia,Centro,40.42012099999999,-3.6977515,Habitación privada,2,1.0,$58.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Trees Coliving,f,Justicia,Centro,40.4218653,-3.6997165,Casa entera,2,1.0,$70.00,5.0
Rental unit in Madrid · ★New · Studio · 1 bed · 1 bath,My Mad Madrid,f,Moscardó,Usera,40.393399796944045,-3.7027064908351153,Casa entera,4,1.0,$79.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 2 baths,Gonzalo,f,Justicia,Centro,40.42012099999999,-3.6977515,Habitación privada,2,1.0,$58.00,
Rental unit in Madrid · ★3.0 · 1 bedroom · 2 beds · 1 bath,VariosMundos,f,Justicia,Centro,40.42193202028777,-3.6968843351634577,Casa entera,3,2.0,$83.00,3.0
Rental unit in Madrid · ★4.67 · 2 bedrooms · 3 beds · 1 bath,Ben,f,Sol,Centro,40.4186191,-3.702181399999999,Casa entera,5,3.0,$143.00,4.67
Rental unit in Madrid · ★New · Studio · 1 bed · 1 bath,My Mad Madrid,f,Moscardó,Usera,40.39116,-3.70311,Casa entera,4,1.0,$79.00,
Rental unit in Madrid · ★4.20 · 1 bedroom · 3 beds · 1 bath,Rosa,f,San Isidro,Carabanchel,40.39415494513416,-3.7251538038253775,Casa entera,4,3.0,$51.00,4.2
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 2 baths,Gonzalo,f,Justicia,Centro,40.42012099999999,-3.6977515,Habitación privada,2,1.0,$58.00,2.0
Rental unit in Madrid · ★New · Studio · 1 bed · 1 bath,My Mad Madrid,f,Moscardó,Usera,40.39137129723794,-3.702473024641927,Casa entera,4,1.0,$84.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 2 baths,Gonzalo,f,Justicia,Centro,40.42012099999999,-3.6977515,Habitación privada,2,1.0,$58.00,
Rental unit in Madrid · ★New · Studio · 1 bed · 1 bath,My Mad Madrid,f,Moscardó,Usera,40.39133955599833,-3.701577977357406,Casa entera,4,1.0,$81.00,5.0
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 2 baths,Gonzalo,f,Justicia,Centro,40.42012099999999,-3.6977515,Habitación privada,2,1.0,$58.00,
Rental unit in Madrid · ★New · Studio · 1 bed · 1 bath,My Mad Madrid,f,Moscardó,Usera,40.39335703426079,-3.7029510865053705,Casa entera,4,1.0,$79.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 2 baths,Gonzalo,f,Justicia,Centro,40.42012099999999,-3.6977515,Habitación privada,2,1.0,$58.00,
Rental unit in Madrid · ★New · 1 bedroom · 2 beds · 1 bath,Estefanía,f,Valdeacederas,Tetuán,40.46621,-3.69955,Casa entera,4,2.0,$66.00,3.5
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 2 baths,Gonzalo,f,Justicia,Centro,40.42012099999999,-3.6977515,Habitación privada,2,1.0,$58.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Welcomer Group,f,Trafalgar,Chamberí,40.434,-3.70179,Casa entera,4,1.0,$166.00,
Rental unit in Madrid · ★New · 1 bedroom · 2 beds · 1 bath,Silvia,f,Ibiza,Retiro,40.41889,-3.67457,Habitación privada,2,2.0,$45.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Welcomer Group,f,Trafalgar,Chamberí,40.434,-3.70179,Casa entera,2,1.0,$118.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Bemadrid,f,Fuente del Berro,Salamanca,40.42622717882899,-3.6680920487713498,Casa entera,2,1.0,$69.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1.5 baths,Maria Mercedes,f,Castillejos,Tetuán,40.45675960179539,-3.694296041981816,Habitación privada,1,1.0,$40.00,5.0
Home in Madrid · ★New · 1 bedroom · 1 bed · 1.5 baths,Andrea,f,Canillas,Hortaleza,40.4642787,-3.649709699999999,Habitación privada,1,1.0,$36.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Max,t,Universidad,Centro,40.42359,-3.70534,Casa entera,2,1.0,$79.00,5.0
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Youz,t,Gaztambide,Chamberí,40.432955854572654,-3.717391155660152,Casa entera,2,1.0,$104.00,
Rental unit in Madrid · ★4.86 · 2 bedrooms · 4 beds · 2 baths,Limehome,f,Castellana,Salamanca,40.4331525,-3.6820209,Casa entera,6,4.0,$340.00,4.86
Rental unit in Madrid · ★5.0 · 1 bedroom · 1 bed · 1 private bath,Silvia,f,Ibiza,Retiro,40.41868554985604,-3.674877772359033,Habitación privada,2,1.0,$45.00,5.0
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1.5 baths,Maria Mercedes,f,Cuatro Caminos,Tetuán,40.4492973569666,-3.701806250972104,Habitación privada,1,1.0,$39.00,5.0
Rental unit in Madrid · ★New · 2 bedrooms · 3 beds · 2 baths,Limehome,f,Castellana,Salamanca,40.4331525,-3.6820209,Casa entera,6,3.0,$145.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 2.5 baths,Houxury,f,Embajadores,Centro,40.40695788444636,-3.701310509256663,Habitación privada,1,1.0,$22.00,
Rental unit in Madrid · ★New · 1 bedroom · 2 beds · 2 baths,Juan David,f,Universidad,Centro,40.4214145,-3.70292,Habitación privada,2,2.0,$64.00,
Rental unit in Madrid · ★New · 2 bedrooms · 2 beds · 2 baths,City Top,f,Recoletos,Salamanca,40.42543,-3.68502,Casa entera,4,2.0,$304.00,
Rental unit in Madrid · ★New · 3 bedrooms · 6 beds · 3 baths,Limehome,f,Castellana,Salamanca,40.4331525,-3.6820209,Casa entera,8,6.0,$593.00,5.0
Home in Madrid · ★New · 1 bedroom · 1 bed · 1.5 shared baths,Joao Valentin,f,San Isidro,Carabanchel,40.39416749999999,-3.7391165,Habitación privada,2,1.0,$36.00,5.0
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Welcomer Group,f,Trafalgar,Chamberí,40.434,-3.70179,Casa entera,2,1.0,$119.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 2 baths,Philipp,t,Opañel,Carabanchel,40.39125,-3.72646,Habitación privada,2,1.0,$19.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Welcomer Group,f,Trafalgar,Chamberí,40.434,-3.70179,Casa entera,4,1.0,$154.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 bath,Welcomer Group,f,Trafalgar,Chamberí,40.434,-3.70179,Casa entera,4,1.0,$147.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 shared bath,Javier,f,Valdeacederas,Tetuán,40.4696284,-3.699593,Habitación privada,2,1.0,$30.00,
Rental unit in Madrid · ★New · 2 bedrooms · 2 beds · 2 baths,Home Club,f,Valdeacederas,Tetuán,40.467512806565416,-3.7026188106038296,Casa entera,4,2.0,$74.00,
Rental unit in Madrid · ★New · 3 bedrooms · 4 beds · 2 baths,Home Club,f,Valdezarza,Moncloa - Aravaca,40.461736493977135,-3.711180346783304,Casa entera,5,4.0,$124.00,
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 2 baths,City Top,f,Recoletos,Salamanca,40.42518894232581,-3.685947859843526,Casa entera,4,1.0,$304.00,
